city,Year,Month,Hour,Mean_GHI_Wh_m2,Mean_DNI_Wh_m2,Mean_DHI_Wh_m2,Mean_Temperature_C,Mean_Dew_Point_C,Mean_Wind_Speed_ms,Mean_Station_Pressure_Pa
Lethbridge,2015,10,19,0.0,0.0,0.0,9.39,0.8,4.42,90958.06
Lethbridge,2015,10,20,0.0,0.0,0.0,8.69,0.82,4.72,90970.97
Lethbridge,2015,10,21,0.0,0.0,0.0,8.02,0.65,4.62,90990.65
Lethbridge,2015,10,22,0.0,0.0,0.0,7.23,0.49,4.55,91011.29
Lethbridge,2015,10,23,0.0,0.0,0.0,6.46,0.45,4.52,91019.03
Lethbridge,2015,11,0,0.0,0.0,0.0,-0.38,-5.54,5.29,90777.33
Lethbridge,2015,11,1,0.0,0.0,0.0,-1.06,-5.78,5.2,90801.67
Lethbridge,2015,11,2,0.0,0.0,0.0,-1.24,-5.95,5.25,90828.0
Lethbridge,2015,11,3,0.0,0.0,0.0,-1.82,-6.31,4.93,90831.67
Lethbridge,2015,11,4,0.0,0.0,0.0,-1.97,-6.37,4.35,90851.67
Lethbridge,2015,11,5,0.0,0.0,0.0,-2.5,-6.84,4.22,90849.33
Lethbridge,2015,11,6,0.0,0.0,0.0,-2.81,-7.11,4.09,90862.0
Lethbridge,2015,11,7,2.58,1.19,1.29,-2.73,-7.01,4.04,90880.33
Lethbridge,2015,11,8,30.06,83.68,19.52,-1.32,-6.27,4.37,90891.67
Lethbridge,2015,11,9,139.27,352.31,61.95,0.51,-5.64,4.81,90883.0
Lethbridge,2015,11,10,208.17,435.36,74.59,1.91,-4.98,4.93,90879.67
Lethbridge,2015,11,11,254.18,472.54,83.51,3.13,-4.74,5.1,90824.67
Lethbridge,2015,11,12,281.55,523.7,86.55,4.0,-4.6,5.38,90771.67
Lethbridge,2015,11,13,258.19,534.16,75.84,4.21,-4.46,5.58,90743.0
Lethbridge,2015,11,14,190.4,487.96,60.31,4.15,-4.46,5.48,90725.67
Lethbridge,2015,11,15,116.72,445.72,42.56,3.11,-4.74,5.46,90726.67
Lethbridge,2015,11,16,20.79,140.28,11.03,1.1,-5.03,4.79,90728.67
Lethbridge,2015,11,17,0.0,0.0,0.0,0.24,-5.3,4.87,90737.67
Lethbridge,2015,11,18,0.0,0.0,0.0,0.08,-5.34,4.99,90738.33
Lethbridge,2015,11,19,0.0,0.0,0.0,0.2,-5.3,5.19,90744.0
Lethbridge,2015,11,20,0.0,0.0,0.0,0.22,-5.45,5.3,90749.67
Lethbridge,2015,11,21,0.0,0.0,0.0,-0.21,-5.71,4.76,90784.33
Lethbridge,2015,11,22,0.0,0.0,0.0,-0.38,-5.88,5.17,90790.67
Lethbridge,2015,11,23,0.0,0.0,0.0,-0.54,-5.84,5.26,90805.67
Lethbridge,2015,12,0,0.0,0.0,0.0,-5.02,-8.62,3.61,90445.16
Lethbridge,2015,12,1,0.0,0.0,0.0,-5.06,-8.83,3.89,90440.32
Lethbridge,2015,12,2,0.0,0.0,0.0,-5.05,-8.71,3.99,90447.74
Lethbridge,2015,12,3,0.0,0.0,0.0,-5.22,-8.94,3.75,90441.61
Lethbridge,2015,12,4,0.0,0.0,0.0,-5.01,-9.04,4.11,90432.58
Lethbridge,2015,12,5,0.0,0.0,0.0,-5.02,-9.07,4.38,90439.03
Lethbridge,2015,12,6,0.0,0.0,0.0,-4.98,-9.05,3.89,90445.81
Lethbridge,2015,12,7,0.0,0.0,0.0,-5.1,-9.23,3.91,90455.16
Lethbridge,2015,12,8,3.85,1.86,1.94,-4.98,-9.33,4.18,90471.29
Lethbridge,2015,12,9,68.75,253.15,36.75,-3.74,-8.59,4.46,90474.84
Lethbridge,2015,12,10,153.67,407.06,63.33,-2.7,-7.99,4.8,90459.03
Lethbridge,2015,12,11,200.86,435.48,78.94,-1.45,-7.56,4.54,90404.19
Lethbridge,2015,12,12,207.46,419.35,82.64,-0.7,-7.27,5.12,90369.03
Lethbridge,2015,12,13,196.32,436.64,76.17,-0.28,-7.1,5.43,90350.97
Lethbridge,2015,12,14,154.98,452.91,58.1,-0.47,-7.26,5.3,90341.94
Lethbridge,2015,12,15,72.89,353.31,31.32,-1.12,-7.48,4.95,90371.94
Lethbridge,2015,12,16,7.87,13.75,4.31,-2.37,-7.9,4.57,90397.74
Lethbridge,2015,12,17,0.0,0.0,0.0,-2.56,-7.69,4.35,90419.68
Lethbridge,2015,12,18,0.0,0.0,0.0,-2.86,-7.69,4.28,90430.0
Lethbridge,2015,12,19,0.0,0.0,0.0,-3.17,-7.73,4.34,90443.87
Lethbridge,2015,12,20,0.0,0.0,0.0,-3.66,-8.02,3.85,90457.1
Lethbridge,2015,12,21,0.0,0.0,0.0,-4.18,-8.17,3.86,90460.65
Lethbridge,2015,12,22,0.0,0.0,0.0,-4.55,-8.36,3.82,90471.94
Lethbridge,2015,12,23,0.0,0.0,0.0,-4.73,-8.37,3.34,90485.48
Lethbridge,2016,1,0,0.0,0.0,0.0,-4.75,-8.7,4.65,90760.0
Lethbridge,2016,1,1,0.0,0.0,0.0,-5.27,-9.19,4.58,90748.39
Lethbridge,2016,1,2,0.0,0.0,0.0,-5.32,-9.46,4.65,90768.71
Lethbridge,2016,1,3,0.0,0.0,0.0,-5.33,-9.47,4.63,90766.45
Lethbridge,2016,1,4,0.0,0.0,0.0,-5.29,-9.49,4.59,90775.16
Lethbridge,2016,1,5,0.0,0.0,0.0,-5.31,-9.34,4.1,90775.48
Lethbridge,2016,1,6,0.0,0.0,0.0,-5.38,-9.36,4.16,90795.16
Lethbridge,2016,1,7,0.0,0.0,0.0,-5.54,-9.33,4.19,90803.55
Lethbridge,2016,1,8,3.97,1.91,1.98,-5.12,-9.18,4.25,90827.74
Lethbridge,2016,1,9,76.37,226.65,45.46,-3.82,-8.3,4.82,90844.84
Lethbridge,2016,1,10,158.05,382.89,66.18,-2.49,-7.81,4.46,90862.26
Lethbridge,2016,1,11,213.17,420.99,84.27,-1.55,-7.41,4.56,90821.61
Lethbridge,2016,1,12,236.35,395.94,104.48,-1.04,-7.15,4.66,90781.29
Lethbridge,2016,1,13,219.01,358.71,104.79,-0.66,-6.88,4.72,90746.45
Lethbridge,2016,1,14,173.42,343.8,84.71,-0.86,-6.88,4.93,90736.13
Lethbridge,2016,1,15,107.07,302.55,54.18,-1.72,-7.17,4.5,90750.65
Lethbridge,2016,1,16,30.87,173.03,17.62,-2.98,-7.75,4.31,90758.06
Lethbridge,2016,1,17,0.3,0.12,0.18,-3.6,-7.96,4.18,90762.58
Lethbridge,2016,1,18,0.0,0.0,0.0,-4.07,-8.29,4.06,90760.32
Lethbridge,2016,1,19,0.0,0.0,0.0,-4.57,-8.46,4.08,90757.1
Lethbridge,2016,1,20,0.0,0.0,0.0,-4.71,-8.52,4.47,90748.06
Lethbridge,2016,1,21,0.0,0.0,0.0,-5.14,-9.02,4.25,90740.0
Lethbridge,2016,1,22,0.0,0.0,0.0,-5.23,-9.05,4.25,90744.52
Lethbridge,2016,1,23,0.0,0.0,0.0,-4.83,-8.68,4.78,90736.77
Lethbridge,2016,2,0,0.0,0.0,0.0,1.79,-5.38,5.49,90890.0
Lethbridge,2016,2,1,0.0,0.0,0.0,1.56,-5.46,5.46,90887.24
Lethbridge,2016,2,2,0.0,0.0,0.0,1.5,-5.5,5.52,90882.07
Lethbridge,2016,2,3,0.0,0.0,0.0,1.36,-5.52,5.39,90875.17
Lethbridge,2016,2,4,0.0,0.0,0.0,1.14,-5.48,5.38,90891.72
Lethbridge,2016,2,5,0.0,0.0,0.0,0.76,-5.54,5.19,90895.52
Lethbridge,2016,2,6,0.0,0.0,0.0,0.56,-5.61,5.12,90900.69
Lethbridge,2016,2,7,2.33,1.11,1.18,0.64,-5.44,5.02,90932.41
Lethbridge,2016,2,8,41.32,115.12,24.88,1.76,-5.11,5.28,90977.24
Lethbridge,2016,2,9,155.1,343.33,67.69,3.6,-4.95,4.94,91007.59
Lethbridge,2016,2,10,274.44,471.3,103.59,5.04,-4.92,4.91,91012.07
Lethbridge,2016,2,11,313.88,439.11,121.66,6.16,-5.24,5.6,90996.9
Lethbridge,2016,2,12,347.2,459.04,133.93,6.85,-5.41,5.59,90959.31
Lethbridge,2016,2,13,332.13,435.29,132.37,7.56,-5.52,5.68,90932.76
Lethbridge,2016,2,14,323.33,510.73,115.9,7.81,-5.57,6.07,90920.69
Lethbridge,2016,2,15,238.48,497.6,83.14,7.41,-5.84,6.19,90927.59
Lethbridge,2016,2,16,129.64,423.39,50.05,6.48,-5.58,5.56,90941.72
Lethbridge,2016,2,17,25.34,150.24,13.55,4.83,-5.5,4.88,90957.93
Lethbridge,2016,2,18,0.0,0.0,0.0,3.43,-5.66,4.88,90968.62
Lethbridge,2016,2,19,0.0,0.0,0.0,2.93,-5.59,4.93,90960.69
Lethbridge,2016,2,20,0.0,0.0,0.0,2.52,-5.52,4.78,90955.52
Lethbridge,2016,2,21,0.0,0.0,0.0,1.77,-5.45,4.59,90945.17
Lethbridge,2016,2,22,0.0,0.0,0.0,1.22,-5.5,4.41,90930.34
Lethbridge,2016,2,23,0.0,0.0,0.0,1.58,-5.38,5.14,90917.93
Lethbridge,2016,3,0,0.0,0.0,0.0,1.4,-4.49,4.37,90571.61
Lethbridge,2016,3,1,0.0,0.0,0.0,1.23,-4.68,4.36,90565.16
Lethbridge,2016,3,2,0.0,0.0,0.0,1.2,-4.68,4.22,90546.45
Lethbridge,2016,3,3,0.0,0.0,0.0,1.4,-4.73,4.36,90541.61
Lethbridge,2016,3,4,0.0,0.0,0.0,1.41,-4.69,4.52,90553.55
Lethbridge,2016,3,5,0.0,0.0,0.0,0.98,-4.64,4.24,90560.32
Lethbridge,2016,3,6,2.18,1.02,1.1,1.37,-4.55,4.19,90576.13
Lethbridge,2016,3,7,31.26,37.8,24.85,2.61,-3.96,4.42,90590.0
Lethbridge,2016,3,8,175.43,328.36,86.53,4.39,-3.47,4.72,90616.45
Lethbridge,2016,3,9,304.45,434.99,128.5,6.35,-3.56,5.88,90617.42
Lethbridge,2016,3,10,412.37,479.34,165.36,7.82,-3.64,6.0,90605.48
Lethbridge,2016,3,11,494.96,529.76,183.98,9.14,-3.91,5.8,90584.19
Lethbridge,2016,3,12,513.15,524.96,189.85,9.74,-4.57,6.0,90552.26
Lethbridge,2016,3,13,524.21,560.08,188.99,10.45,-4.94,5.72,90513.23
Lethbridge,2016,3,14,471.68,551.45,173.22,10.39,-4.68,6.02,90505.81
Lethbridge,2016,3,15,364.38,496.55,143.92,9.97,-4.78,6.01,90507.42
Lethbridge,2016,3,16,239.42,445.47,98.24,9.34,-4.61,5.78,90520.97
Lethbridge,2016,3,17,121.76,438.66,47.54,7.94,-4.74,5.24,90531.61
Lethbridge,2016,3,18,19.07,119.26,10.39,5.9,-4.49,4.56,90558.71
Lethbridge,2016,3,19,0.0,0.0,0.0,4.45,-4.23,4.55,90579.68
Lethbridge,2016,3,20,0.0,0.0,0.0,3.04,-4.31,4.49,90594.19
Lethbridge,2016,3,21,0.0,0.0,0.0,2.55,-4.29,4.56,90595.16
Lethbridge,2016,3,22,0.0,0.0,0.0,2.07,-4.13,4.12,90591.61
Lethbridge,2016,3,23,0.0,0.0,0.0,1.51,-4.24,4.22,90582.9
Lethbridge,2016,4,0,0.0,0.0,0.0,6.1,-0.99,3.86,91030.33
Lethbridge,2016,4,1,0.0,0.0,0.0,5.43,-0.88,3.82,91034.33
Lethbridge,2016,4,2,0.0,0.0,0.0,4.36,-1.13,3.74,91047.0
Lethbridge,2016,4,3,0.0,0.0,0.0,3.79,-1.42,3.72,91060.33
Lethbridge,2016,4,4,0.0,0.0,0.0,3.44,-1.74,3.42,91077.0
Lethbridge,2016,4,5,2.42,1.12,1.19,3.52,-1.51,3.28,91105.0
Lethbridge,2016,4,6,20.04,1.02,19.9,5.33,-0.56,3.51,91135.33
Lethbridge,2016,4,7,162.39,280.52,83.38,7.28,-0.22,3.85,91145.0
Lethbridge,2016,4,8,301.24,391.61,130.87,9.58,0.1,4.26,91150.0
Lethbridge,2016,4,9,453.78,486.54,173.55,11.53,-0.01,4.78,91142.67
Lethbridge,2016,4,10,591.82,597.21,189.77,13.1,-0.4,4.74,91128.67
Lethbridge,2016,4,11,664.58,638.73,194.65,14.26,-0.77,4.65,91093.0
Lethbridge,2016,4,12,662.61,613.34,199.25,15.02,-0.77,5.08,91062.67
Lethbridge,2016,4,13,662.76,637.58,194.43,15.6,-0.92,5.27,91036.33
Lethbridge,2016,4,14,609.72,632.05,184.47,15.69,-1.0,5.57,91004.33
Lethbridge,2016,4,15,493.35,589.22,155.62,15.66,-1.03,5.35,90984.33
Lethbridge,2016,4,16,352.59,507.26,128.29,15.28,-1.08,5.2,90973.33
Lethbridge,2016,4,17,217.01,422.49,94.06,14.48,-1.26,5.32,90966.33
Lethbridge,2016,4,18,78.15,291.1,41.54,12.79,-0.74,4.96,90982.0
Lethbridge,2016,4,19,4.74,8.43,3.74,10.74,-0.48,4.47,91016.0
Lethbridge,2016,4,20,0.0,0.0,0.0,8.92,-0.29,4.43,91043.67
Lethbridge,2016,4,21,0.0,0.0,0.0,8.12,-0.32,4.54,91042.0
Lethbridge,2016,4,22,0.0,0.0,0.0,7.64,-0.59,4.3,91038.0
Lethbridge,2016,4,23,0.0,0.0,0.0,6.68,-0.83,4.17,91050.0
Lethbridge,2016,5,0,0.0,0.0,0.0,7.93,2.92,3.32,91047.42
Lethbridge,2016,5,1,0.0,0.0,0.0,7.29,2.64,3.58,91044.52
Lethbridge,2016,5,2,0.0,0.0,0.0,7.06,2.61,3.45,91047.74
Lethbridge,2016,5,3,0.0,0.0,0.0,6.73,2.69,3.52,91056.13
Lethbridge,2016,5,4,2.31,1.07,1.15,6.29,2.7,3.17,91069.03
Lethbridge,2016,5,5,6.93,0.0,6.93,7.45,3.35,3.28,91087.42
Lethbridge,2016,5,6,99.09,119.39,69.96,9.24,3.79,3.67,91105.16
Lethbridge,2016,5,7,244.64,313.75,117.94,11.12,3.82,4.08,91118.71
Lethbridge,2016,5,8,402.74,470.22,143.41,12.77,3.96,4.43,91108.71
Lethbridge,2016,5,9,549.01,553.64,173.73,14.3,3.4,4.41,91090.0
Lethbridge,2016,5,10,650.58,590.1,193.7,15.13,3.04,4.62,91074.84
Lethbridge,2016,5,11,691.96,571.48,215.63,15.74,3.09,4.67,91053.55
Lethbridge,2016,5,12,665.13,521.88,220.32,16.28,2.94,4.59,91030.97
Lethbridge,2016,5,13,677.98,548.15,222.62,16.61,2.8,4.82,90998.06
Lethbridge,2016,5,14,627.26,548.24,207.0,16.85,2.66,4.69,90972.9
Lethbridge,2016,5,15,549.96,544.23,185.67,17.22,2.3,4.42,90950.65
Lethbridge,2016,5,16,427.93,546.59,131.56,16.84,2.29,4.74,90939.68
Lethbridge,2016,5,17,323.29,538.46,109.75,16.4,2.2,4.56,90929.03
Lethbridge,2016,5,18,180.95,472.18,67.66,15.24,3.02,4.34,90937.42
Lethbridge,2016,5,19,49.83,258.49,26.08,13.29,3.26,3.72,90956.13
Lethbridge,2016,5,20,0.73,0.06,0.65,11.17,3.54,3.37,90999.03
Lethbridge,2016,5,21,0.0,0.0,0.0,10.06,3.61,3.58,91017.74
Lethbridge,2016,5,22,0.0,0.0,0.0,9.16,3.5,3.72,91018.71
Lethbridge,2016,5,23,0.0,0.0,0.0,8.37,3.39,3.38,91027.74
Lethbridge,2016,6,0,0.0,0.0,0.0,13.13,6.03,3.9,91034.33
Lethbridge,2016,6,1,0.0,0.0,0.0,12.37,6.23,3.66,91031.67
Lethbridge,2016,6,2,0.0,0.0,0.0,11.78,6.28,3.48,91027.33
Lethbridge,2016,6,3,0.0,0.0,0.0,11.39,6.15,3.27,91033.0
Lethbridge,2016,6,4,5.7,2.79,2.83,11.75,6.44,3.77,91047.67
Lethbridge,2016,6,5,27.94,6.14,27.06,13.17,6.86,3.92,91064.67
Lethbridge,2016,6,6,156.48,261.68,79.31,15.15,7.0,4.29,91079.33
Lethbridge,2016,6,7,317.46,435.29,121.94,16.86,7.0,5.1,91080.67
Lethbridge,2016,6,8,472.83,534.41,155.94,18.52,6.93,4.98,91075.67
Lethbridge,2016,6,9,595.27,590.73,171.71,19.9,6.99,4.93,91056.0
Lethbridge,2016,6,10,717.17,625.45,209.09,20.75,6.91,5.26,91049.67
Lethbridge,2016,6,11,731.27,555.73,246.49,21.54,7.12,5.34,91023.33
Lethbridge,2016,6,12,801.25,629.27,239.06,22.41,6.75,5.56,90992.33
Lethbridge,2016,6,13,785.54,644.61,221.81,23.01,6.43,5.8,90970.0
Lethbridge,2016,6,14,718.22,605.91,224.09,23.14,6.37,5.82,90941.0
Lethbridge,2016,6,15,650.68,657.11,176.81,23.1,6.32,6.26,90920.33
Lethbridge,2016,6,16,532.89,624.85,158.76,23.05,6.04,6.02,90902.33
Lethbridge,2016,6,17,386.21,585.83,119.23,21.87,6.41,6.3,90913.0
Lethbridge,2016,6,18,230.06,477.14,84.95,20.65,6.6,5.94,90923.0
Lethbridge,2016,6,19,98.33,348.2,46.31,18.73,7.12,5.63,90956.33
Lethbridge,2016,6,20,8.56,22.0,6.87,16.55,7.21,4.85,91010.33
Lethbridge,2016,6,21,0.0,0.0,0.0,15.21,6.96,4.35,91021.33
Lethbridge,2016,6,22,0.0,0.0,0.0,14.75,6.47,4.56,91038.67
Lethbridge,2016,6,23,0.0,0.0,0.0,14.23,6.13,4.23,91043.0
Lethbridge,2016,7,0,0.0,0.0,0.0,14.27,10.94,3.5,91002.58
Lethbridge,2016,7,1,0.0,0.0,0.0,13.72,10.86,2.94,90984.52
Lethbridge,2016,7,2,0.0,0.0,0.0,13.41,10.4,2.91,90983.87
Lethbridge,2016,7,3,0.0,0.0,0.0,13.23,10.05,3.28,90990.65
Lethbridge,2016,7,4,3.09,1.42,1.52,13.14,10.25,3.16,91008.06
Lethbridge,2016,7,5,6.67,0.0,6.67,14.02,10.69,3.12,91032.58
Lethbridge,2016,7,6,101.12,122.25,69.65,15.46,11.15,3.75,91057.74
Lethbridge,2016,7,7,255.94,305.27,129.24,17.03,11.67,3.36,91068.06
Lethbridge,2016,7,8,388.49,381.37,175.03,18.75,11.52,3.82,91059.35
Lethbridge,2016,7,9,583.52,549.41,205.35,20.14,11.5,3.95,91044.19
Lethbridge,2016,7,10,677.79,586.6,215.91,21.45,11.57,3.64,91025.48
Lethbridge,2016,7,11,765.02,650.02,211.2,22.46,11.42,3.9,90996.77
Lethbridge,2016,7,12,750.36,602.92,222.12,23.14,11.15,4.24,90967.74
Lethbridge,2016,7,13,740.34,613.29,213.03,23.84,10.96,4.39,90930.65
Lethbridge,2016,7,14,668.62,565.97,213.73,23.61,10.73,4.31,90910.0
Lethbridge,2016,7,15,554.77,498.32,200.8,23.35,10.55,5.04,90887.74
Lethbridge,2016,7,16,439.42,461.07,168.0,22.91,10.45,5.0,90875.48
Lethbridge,2016,7,17,301.77,394.92,126.67,22.29,10.49,5.2,90872.9
Lethbridge,2016,7,18,189.5,349.85,88.2,21.38,10.88,4.55,90880.32
Lethbridge,2016,7,19,72.1,222.37,41.98,19.69,11.14,4.19,90902.26
Lethbridge,2016,7,20,4.74,4.85,4.01,17.65,10.73,4.13,90963.87
Lethbridge,2016,7,21,0.0,0.0,0.0,16.34,10.83,3.68,90987.74
Lethbridge,2016,7,22,0.0,0.0,0.0,15.24,10.95,3.22,91000.32
Lethbridge,2016,7,23,0.0,0.0,0.0,14.69,10.94,3.26,90993.87
Lethbridge,2016,8,0,0.0,0.0,0.0,13.79,10.2,3.12,91150.65
Lethbridge,2016,8,1,0.0,0.0,0.0,13.34,10.09,3.2,91151.29
Lethbridge,2016,8,2,0.0,0.0,0.0,12.75,10.05,3.09,91151.94
Lethbridge,2016,8,3,0.0,0.0,0.0,12.33,9.85,3.3,91154.52
Lethbridge,2016,8,4,0.0,0.0,0.0,11.72,9.63,3.06,91169.68
Lethbridge,2016,8,5,2.88,1.36,1.43,11.97,9.52,2.86,91195.81
Lethbridge,2016,8,6,47.11,44.25,38.41,13.62,10.0,3.22,91221.29
Lethbridge,2016,8,7,188.41,298.11,88.71,15.41,10.26,3.29,91234.84
Lethbridge,2016,8,8,346.71,490.88,109.94,17.33,10.61,3.64,91234.84
Lethbridge,2016,8,9,481.83,547.77,145.44,19.25,10.35,3.65,91229.03
Lethbridge,2016,8,10,583.1,585.3,162.66,20.72,10.39,3.41,91206.77
Lethbridge,2016,8,11,683.05,654.02,170.13,21.94,10.14,3.75,91172.9
Lethbridge,2016,8,12,670.55,599.07,185.63,22.96,9.92,3.99,91145.48
Lethbridge,2016,8,13,666.59,617.89,177.34,23.43,9.66,4.11,91119.35
Lethbridge,2016,8,14,601.71,574.35,181.93,23.86,9.36,4.14,91087.1
Lethbridge,2016,8,15,511.77,559.23,157.05,23.63,9.33,4.33,91067.74
Lethbridge,2016,8,16,364.7,443.75,139.27,23.32,9.23,4.55,91061.94
Lethbridge,2016,8,17,244.66,409.9,98.79,22.49,9.68,4.08,91037.1
Lethbridge,2016,8,18,111.94,293.32,52.79,20.93,10.17,3.31,91046.45
Lethbridge,2016,8,19,18.32,85.89,11.15,18.63,10.57,3.1,91071.61
Lethbridge,2016,8,20,0.0,0.0,0.0,16.9,10.8,2.96,91113.23
Lethbridge,2016,8,21,0.0,0.0,0.0,15.52,10.55,3.35,91117.42
Lethbridge,2016,8,22,0.0,0.0,0.0,14.76,10.37,3.15,91124.52
Lethbridge,2016,8,23,0.0,0.0,0.0,14.03,10.31,3.11,91137.74
Lethbridge,2016,9,0,0.0,0.0,0.0,9.63,4.63,3.86,91104.0
Lethbridge,2016,9,1,0.0,0.0,0.0,9.54,4.56,4.22,91107.33
Lethbridge,2016,9,2,0.0,0.0,0.0,9.3,4.38,3.99,91105.0
Lethbridge,2016,9,3,0.0,0.0,0.0,9.06,4.21,3.87,91108.33
Lethbridge,2016,9,4,0.0,0.0,0.0,8.63,4.03,3.83,91113.67
Lethbridge,2016,9,5,0.1,0.04,0.06,8.59,4.0,3.59,91122.0
Lethbridge,2016,9,6,1.49,0.63,0.85,9.32,4.46,3.8,91154.67
Lethbridge,2016,9,7,88.79,147.7,53.62,11.19,4.82,4.37,91165.67
Lethbridge,2016,9,8,236.31,357.32,101.91,13.21,5.26,4.49,91178.33
Lethbridge,2016,9,9,374.58,464.21,139.99,14.99,5.27,4.98,91170.67
Lethbridge,2016,9,10,461.54,484.58,169.63,16.43,5.18,5.11,91148.0
Lethbridge,2016,9,11,544.78,546.35,182.49,17.52,4.89,5.27,91119.33
Lethbridge,2016,9,12,537.52,520.07,183.13,18.21,4.57,5.79,91103.67
Lethbridge,2016,9,13,526.65,553.62,164.7,18.57,4.42,5.71,91079.67
Lethbridge,2016,9,14,483.16,564.56,150.27,18.69,4.27,5.58,91056.67
Lethbridge,2016,9,15,384.93,565.51,109.2,18.64,3.95,5.68,91052.0
Lethbridge,2016,9,16,274.15,538.08,84.12,17.84,4.28,5.83,91053.33
Lethbridge,2016,9,17,132.43,409.68,51.43,16.15,4.55,5.4,91060.0
Lethbridge,2016,9,18,23.18,127.96,12.65,14.16,4.7,4.59,91078.67
Lethbridge,2016,9,19,0.01,0.0,0.01,12.69,4.66,4.41,91107.67
Lethbridge,2016,9,20,0.0,0.0,0.0,11.73,4.66,4.26,91119.67
Lethbridge,2016,9,21,0.0,0.0,0.0,10.96,4.58,3.9,91121.33
Lethbridge,2016,9,22,0.0,0.0,0.0,10.49,4.68,4.13,91121.33
Lethbridge,2016,9,23,0.0,0.0,0.0,9.95,4.67,3.98,91119.67
Lethbridge,2016,10,0,0.0,0.0,0.0,3.58,0.37,2.88,90783.23
Lethbridge,2016,10,1,0.0,0.0,0.0,3.3,0.36,2.98,90776.13
Lethbridge,2016,10,2,0.0,0.0,0.0,3.71,0.5,3.15,90757.74
Lethbridge,2016,10,3,0.0,0.0,0.0,3.51,0.48,3.21,90745.16
Lethbridge,2016,10,4,0.0,0.0,0.0,3.06,0.35,3.23,90748.39
Lethbridge,2016,10,5,0.0,0.0,0.0,2.87,0.33,3.18,90738.71
Lethbridge,2016,10,6,2.04,0.95,1.01,2.51,-0.01,3.08,90747.1
Lethbridge,2016,10,7,9.73,9.31,8.34,3.17,0.44,2.97,90771.94
Lethbridge,2016,10,8,93.32,157.8,54.44,5.05,1.12,3.78,90785.16
Lethbridge,2016,10,9,203.77,276.78,101.26,6.6,1.44,4.44,90791.61
Lethbridge,2016,10,10,285.51,347.08,126.7,7.82,1.61,4.5,90791.61
Lethbridge,2016,10,11,352.17,419.79,137.67,8.85,1.4,4.75,90776.13
Lethbridge,2016,10,12,375.01,456.25,138.04,9.78,1.35,4.89,90749.03
Lethbridge,2016,10,13,355.39,421.79,149.48,10.1,1.24,4.73,90734.19
Lethbridge,2016,10,14,276.02,348.09,130.41,10.1,1.2,4.71,90723.23
Lethbridge,2016,10,15,201.8,352.32,90.35,9.85,1.13,4.98,90720.65
Lethbridge,2016,10,16,95.39,257.43,49.83,8.81,1.11,4.45,90727.42
Lethbridge,2016,10,17,14.53,53.87,10.38,7.27,1.05,4.31,90740.32
Lethbridge,2016,10,18,0.0,0.0,0.0,6.13,0.91,3.71,90750.32
Lethbridge,2016,10,19,0.0,0.0,0.0,5.63,0.46,3.72,90750.0
Lethbridge,2016,10,20,0.0,0.0,0.0,4.97,0.45,3.38,90752.26
Lethbridge,2016,10,21,0.0,0.0,0.0,4.5,0.4,3.41,90749.68
Lethbridge,2016,10,22,0.0,0.0,0.0,4.09,0.32,3.2,90749.68
Lethbridge,2016,10,23,0.0,0.0,0.0,3.93,0.26,3.27,90743.87
Lethbridge,2016,11,0,0.0,0.0,0.0,3.34,-1.9,4.2,90821.33
Lethbridge,2016,11,1,0.0,0.0,0.0,3.04,-1.78,3.69,90824.33
Lethbridge,2016,11,2,0.0,0.0,0.0,2.99,-1.8,3.9,90831.33
Lethbridge,2016,11,3,0.0,0.0,0.0,2.95,-1.83,3.72,90811.67
Lethbridge,2016,11,4,0.0,0.0,0.0,2.83,-1.87,3.63,90818.0
Lethbridge,2016,11,5,0.0,0.0,0.0,2.36,-1.93,3.39,90820.67
Lethbridge,2016,11,6,0.0,0.0,0.0,2.39,-2.27,3.91,90824.0
Lethbridge,2016,11,7,2.52,1.16,1.26,2.22,-2.39,3.49,90853.67
Lethbridge,2016,11,8,19.51,31.0,15.18,4.03,-1.75,4.14,90869.0
Lethbridge,2016,11,9,119.24,266.81,61.56,6.22,-1.09,4.6,90866.67
Lethbridge,2016,11,10,206.9,384.99,88.83,7.87,-0.53,4.85,90856.0
Lethbridge,2016,11,11,273.15,503.17,90.03,9.28,-0.27,5.09,90817.33
Lethbridge,2016,11,12,273.58,500.11,87.91,10.22,-0.28,5.06,90777.33
Lethbridge,2016,11,13,253.9,498.32,84.81,10.9,-0.41,5.56,90751.33
Lethbridge,2016,11,14,202.95,500.06,67.85,10.51,-0.47,5.36,90753.67
Lethbridge,2016,11,15,110.87,400.31,44.87,9.64,-0.7,5.26,90763.67
Lethbridge,2016,11,16,21.38,124.45,12.7,7.65,-0.84,4.79,90776.67
Lethbridge,2016,11,17,0.0,0.0,0.0,6.16,-1.11,4.83,90787.0
Lethbridge,2016,11,18,0.0,0.0,0.0,5.34,-1.31,5.2,90798.67
Lethbridge,2016,11,19,0.0,0.0,0.0,4.55,-1.54,4.29,90812.67
Lethbridge,2016,11,20,0.0,0.0,0.0,4.22,-1.75,4.52,90823.33
Lethbridge,2016,11,21,0.0,0.0,0.0,3.9,-1.71,4.63,90832.0
Lethbridge,2016,11,22,0.0,0.0,0.0,3.65,-1.89,4.56,90835.67
Lethbridge,2016,11,23,0.0,0.0,0.0,3.33,-2.09,4.5,90842.67
